Area,Item,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,hg/ha_yield,Continent
Argentina,Potatoes,1994,591,30195.0,18.17,230166,South America
Argentina,Potatoes,1994,591,30195.0,18.31,230166,South America
Argentina,"Rice, paddy",1994,591,30195.0,18.17,42989,South America
Argentina,"Rice, paddy",1994,591,30195.0,18.31,42989,South America
Argentina,Sorghum,1994,591,30195.0,18.17,35065,South America
Argentina,Sorghum,1994,591,30195.0,18.31,35065,South America
Argentina,Soybeans,1994,591,30195.0,18.17,20386,South America
Argentina,Soybeans,1994,591,30195.0,18.31,20386,South America
Argentina,Sweet potatoes,1994,591,30195.0,18.17,176667,South America
Argentina,Sweet potatoes,1994,591,30195.0,18.31,176667,South America
Argentina,Wheat,1994,591,30195.0,18.17,20237,South America
Argentina,Wheat,1994,591,30195.0,18.31,20237,South America
Argentina,Cassava,1995,591,37842.0,17.74,100000,South America
Argentina,Cassava,1995,591,37842.0,17.62,100000,South America
Argentina,Maize,1995,591,37842.0,17.74,45223,South America
Argentina,Maize,1995,591,37842.0,17.62,45223,South America
Argentina,Potatoes,1995,591,37842.0,17.74,274272,South America
Argentina,Potatoes,1995,591,37842.0,17.62,274272,South America
Argentina,"Rice, paddy",1995,591,37842.0,17.74,50306,South America
Argentina,"Rice, paddy",1995,591,37842.0,17.62,50306,South America
Argentina,Sorghum,1995,591,37842.0,17.74,34588,South America
Argentina,Sorghum,1995,591,37842.0,17.62,34588,South America
Argentina,Soybeans,1995,591,37842.0,17.74,20446,South America
Argentina,Soybeans,1995,591,37842.0,17.62,20446,South America
Argentina,Sweet potatoes,1995,591,37842.0,17.74,168000,South America
Argentina,Sweet potatoes,1995,591,37842.0,17.62,168000,South America
Argentina,Wheat,1995,591,37842.0,17.74,21675,South America
Argentina,Wheat,1995,591,37842.0,17.62,21675,South America
Argentina,Cassava,1996,591,54595.0,17.64,100000,South America
Argentina,Cassava,1996,591,54595.0,17.97,100000,South America
Argentina,Maize,1996,591,54595.0,17.64,40397,South America
Argentina,Maize,1996,591,54595.0,17.97,40397,South America
Argentina,Potatoes,1996,591,54595.0,17.64,228877,South America
Argentina,Potatoes,1996,591,54595.0,17.97,228877,South America
Argentina,"Rice, paddy",1996,591,54595.0,17.64,51031,South America
Argentina,"Rice, paddy",1996,591,54595.0,17.97,51031,South America
Argentina,Sorghum,1996,591,54595.0,17.64,38763,South America
Argentina,Sorghum,1996,591,54595.0,17.97,38763,South America
Argentina,Soybeans,1996,591,54595.0,17.64,21051,South America
Argentina,Soybeans,1996,591,54595.0,17.97,21051,South America
Argentina,Sweet potatoes,1996,591,54595.0,17.64,170000,South America
Argentina,Sweet potatoes,1996,591,54595.0,17.97,170000,South America
Argentina,Wheat,1996,591,54595.0,17.64,19344,South America
Argentina,Wheat,1996,591,54595.0,17.97,19344,South America
Argentina,Cassava,1997,591,77691.0,18.29,100000,South America
Argentina,Cassava,1997,591,77691.0,18.54,100000,South America
Argentina,Maize,1997,591,77691.0,18.29,45557,South America
Argentina,Maize,1997,591,77691.0,18.54,45557,South America
Argentina,Potatoes,1997,591,77691.0,18.29,268502,South America
Argentina,Potatoes,1997,591,77691.0,18.54,268502,South America
Argentina,"Rice, paddy",1997,591,77691.0,18.29,53703,South America
Argentina,"Rice, paddy",1997,591,77691.0,18.54,53703,South America
Argentina,Sorghum,1997,591,77691.0,18.29,36845,South America
Argentina,Sorghum,1997,591,77691.0,18.54,36845,South America
Argentina,Soybeans,1997,591,77691.0,18.29,17212,South America
Argentina,Soybeans,1997,591,77691.0,18.54,17212,South America
Argentina,Sweet potatoes,1997,591,77691.0,18.29,145662,South America
Argentina,Sweet potatoes,1997,591,77691.0,18.54,145662,South America
Argentina,Wheat,1997,591,77691.0,18.29,22426,South America
Argentina,Wheat,1997,591,77691.0,18.54,22426,South America
Argentina,Cassava,1998,591,62397.0,17.23,100000,South America
Argentina,Cassava,1998,591,62397.0,17.52,100000,South America
Argentina,Maize,1998,591,62397.0,17.23,60780,South America
Argentina,Maize,1998,591,62397.0,17.52,60780,South America
Argentina,Potatoes,1998,591,62397.0,17.23,293744,South America
Argentina,Potatoes,1998,591,62397.0,17.52,293744,South America
Argentina,"Rice, paddy",1998,591,62397.0,17.23,47762,South America
Argentina,"Rice, paddy",1998,591,62397.0,17.52,47762,South America
Argentina,Sorghum,1998,591,62397.0,17.23,48105,South America
Argentina,Sorghum,1998,591,62397.0,17.52,48105,South America
Argentina,Soybeans,1998,591,62397.0,17.23,26937,South America
Argentina,Soybeans,1998,591,62397.0,17.52,26937,South America
Argentina,Sweet potatoes,1998,591,62397.0,17.23,175055,South America
Argentina,Sweet potatoes,1998,591,62397.0,17.52,175055,South America
Argentina,Wheat,1998,591,62397.0,17.23,26088,South America
Argentina,Wheat,1998,591,62397.0,17.52,26088,South America
Argentina,Cassava,1999,591,62831.39,17.15,100000,South America
Argentina,Cassava,1999,591,62831.39,17.71,100000,South America
Argentina,Maize,1999,591,62831.39,17.15,53702,South America
Argentina,Maize,1999,591,62831.39,17.71,53702,South America
Argentina,Potatoes,1999,591,62831.39,17.15,238938,South America
Argentina,Potatoes,1999,591,62831.39,17.71,238938,South America
Argentina,"Rice, paddy",1999,591,62831.39,17.15,57337,South America
Argentina,"Rice, paddy",1999,591,62831.39,17.71,57337,South America
Argentina,Sorghum,1999,591,62831.39,17.15,43845,South America
Argentina,Sorghum,1999,591,62831.39,17.71,43845,South America
Argentina,Soybeans,1999,591,62831.39,17.15,24450,South America
Argentina,Soybeans,1999,591,62831.39,17.71,24450,South America
Argentina,Sweet potatoes,1999,591,62831.39,17.15,143991,South America
Argentina,Sweet potatoes,1999,591,62831.39,17.71,143991,South America
Argentina,Wheat,1999,591,62831.39,17.15,23028,South America
Argentina,Wheat,1999,591,62831.39,17.71,23028,South America
Argentina,Cassava,2000,591,63265.78,16.98,100000,South America
Argentina,Cassava,2000,591,63265.78,17.66,100000,South America
Argentina,Maize,2000,591,63265.78,16.98,54329,South America
Argentina,Maize,2000,591,63265.78,17.66,54329,South America
Argentina,Potatoes,2000,591,63265.78,16.98,277566,South America
Argentina,Potatoes,2000,591,63265.78,17.66,277566,South America
Argentina,"Rice, paddy",2000,591,63265.78,16.98,47798,South America
Argentina,"Rice, paddy",2000,591,63265.78,17.66,47798,South America
Argentina,Sorghum,2000,591,63265.78,16.98,46477,South America
Argentina,Sorghum,2000,591,63265.78,17.66,46477,South America
Argentina,Soybeans,2000,591,63265.78,16.98,23312,South America
Argentina,Soybeans,2000,591,63265.78,17.66,23312,South America
Argentina,Sweet potatoes,2000,591,63265.78,16.98,151462,South America
Argentina,Sweet potatoes,2000,591,63265.78,17.66,151462,South America
Argentina,Wheat,2000,591,63265.78,16.98,24873,South America
Argentina,Wheat,2000,591,63265.78,17.66,24873,South America
Argentina,Cassava,2001,591,63700.17,17.71,100000,South America
Argentina,Cassava,2001,591,63700.17,18.42,100000,South America
Argentina,Maize,2001,591,63700.17,17.71,54553,South America
Argentina,Maize,2001,591,63700.17,18.42,54553,South America
Argentina,Potatoes,2001,591,63700.17,17.71,283768,South America
Argentina,Potatoes,2001,591,63700.17,18.42,283768,South America
Argentina,"Rice, paddy",2001,591,63700.17,17.71,57495,South America
Argentina,"Rice, paddy",2001,591,63700.17,18.42,57495,South America
Argentina,Sorghum,2001,591,63700.17,17.71,47429,South America
Argentina,Sorghum,2001,591,63700.17,18.42,47429,South America
Argentina,Soybeans,2001,591,63700.17,17.71,25846,South America
Argentina,Soybeans,2001,591,63700.17,18.42,25846,South America
Argentina,Sweet potatoes,2001,591,63700.17,17.71,155212,South America
Argentina,Sweet potatoes,2001,591,63700.17,18.42,155212,South America
Argentina,Wheat,2001,591,63700.17,17.71,24934,South America
Argentina,Wheat,2001,591,63700.17,18.42,24934,South America
Argentina,Cassava,2002,591,64134.56,17.58,100000,South America
Argentina,Cassava,2002,591,64134.56,18.07,100000,South America
Argentina,Maize,2002,591,64134.56,17.58,60791,South America
Argentina,Maize,2002,591,64134.56,18.07,60791,South America
Argentina,Potatoes,2002,591,64134.56,17.58,251347,South America
Argentina,Potatoes,2002,591,64134.56,18.07,251347,South America
Argentina,"Rice, paddy",2002,591,64134.56,17.58,57197,South America
Argentina,"Rice, paddy",2002,591,64134.56,18.07,57197,South America
Argentina,Sorghum,2002,591,64134.56,17.58,52691,South America
Argentina,Sorghum,2002,591,64134.56,18.07,52691,South America
Argentina,Soybeans,2002,591,64134.56,17.58,26304,South America
Argentina,Soybeans,2002,591,64134.56,18.07,26304,South America
Argentina,Sweet potatoes,2002,591,64134.56,17.58,155890,South America
Argentina,Sweet potatoes,2002,591,64134.56,18.07,155890,South America
Argentina,Wheat,2002,591,64134.56,17.58,22398,South America
Argentina,Wheat,2002,591,64134.56,18.07,22398,South America
Argentina,Cassava,2004,591,65003.34,17.67,100000,South America
Argentina,Cassava,2004,591,65003.34,18.11,100000,South America
Argentina,Maize,2004,591,65003.34,17.67,63931,South America
Argentina,Maize,2004,591,65003.34,18.11,63931,South America
Argentina,Potatoes,2004,591,65003.34,17.67,288717,South America
Argentina,Potatoes,2004,591,65003.34,18.11,288717,South America
Argentina,"Rice, paddy",2004,591,65003.34,17.67,62661,South America
Argentina,"Rice, paddy",2004,591,65003.34,18.11,62661,South America
Argentina,Sorghum,2004,591,65003.34,17.67,45531,South America
Argentina,Sorghum,2004,591,65003.34,18.11,45531,South America
Argentina,Soybeans,2004,591,65003.34,17.67,22075,South America
Argentina,Soybeans,2004,591,65003.34,18.11,22075,South America
Argentina,Sweet potatoes,2004,591,65003.34,17.67,154867,South America
Argentina,Sweet potatoes,2004,591,65003.34,18.11,154867,South America
Argentina,Wheat,2004,591,65003.34,17.67,25441,South America
Argentina,Wheat,2004,591,65003.34,18.11,25441,South America
Argentina,Cassava,2005,591,65437.73,17.32,100000,South America
Argentina,Cassava,2005,591,65437.73,17.83,100000,South America
Argentina,Maize,2005,591,65437.73,17.32,73587,South America
Argentina,Maize,2005,591,65437.73,17.83,73587,South America
Argentina,Potatoes,2005,591,65437.73,17.32,283917,South America
Argentina,Potatoes,2005,591,65437.73,17.83,283917,South America
Argentina,"Rice, paddy",2005,591,65437.73,17.32,60165,South America
Argentina,"Rice, paddy",2005,591,65437.73,17.83,60165,South America
Argentina,Sorghum,2005,591,65437.73,17.32,51872,South America
Argentina,Sorghum,2005,591,65437.73,17.83,51872,South America
Argentina,Soybeans,2005,591,65437.73,17.32,27287,South America
Argentina,Soybeans,2005,591,65437.73,17.83,27287,South America
Argentina,Sweet potatoes,2005,591,65437.73,17.32,154472,South America
Argentina,Sweet potatoes,2005,591,65437.73,17.83,154472,South America
Argentina,Wheat,2005,591,65437.73,17.32,26356,South America
Argentina,Wheat,2005,591,65437.73,17.83,26356,South America
Argentina,Cassava,2006,591,65872.12,18.1,100000,South America
Argentina,Cassava,2006,591,65872.12,18.35,100000,South America
Argentina,Maize,2006,591,65872.12,18.1,59030,South America
Argentina,Maize,2006,591,65872.12,18.35,59030,South America
Argentina,Potatoes,2006,591,65872.12,18.1,285828,South America
Argentina,Potatoes,2006,591,65872.12,18.35,285828,South America
Argentina,"Rice, paddy",2006,591,65872.12,18.1,70610,South America
Argentina,"Rice, paddy",2006,591,65872.12,18.35,70610,South America
Argentina,Sorghum,2006,591,65872.12,18.1,46778,South America
Argentina,Sorghum,2006,591,65872.12,18.35,46778,South America
Argentina,Soybeans,2006,591,65872.12,18.1,26793,South America
Argentina,Soybeans,2006,591,65872.12,18.35,26793,South America
Argentina,Sweet potatoes,2006,591,65872.12,18.1,143478,South America
Argentina,Sweet potatoes,2006,591,65872.12,18.35,143478,South America
Argentina,Wheat,2006,591,65872.12,18.1,25302,South America
Argentina,Wheat,2006,591,65872.12,18.35,25302,South America
Argentina,Cassava,2007,591,81582.64,16.71,100000,South America
Argentina,Cassava,2007,591,81582.64,17.14,100000,South America
Argentina,Maize,2007,591,81582.64,16.71,76655,South America
Argentina,Maize,2007,591,81582.64,17.14,76655,South America
Argentina,Potatoes,2007,591,81582.64,16.71,286765,South America
Argentina,Potatoes,2007,591,81582.64,17.14,286765,South America
Argentina,"Rice, paddy",2007,591,81582.64,16.71,65604,South America
Argentina,"Rice, paddy",2007,591,81582.64,17.14,65604,South America
Argentina,Sorghum,2007,591,81582.64,16.71,47021,South America
Argentina,Sorghum,2007,591,81582.64,17.14,47021,South America
Argentina,Soybeans,2007,591,81582.64,16.71,29712,South America
Argentina,Soybeans,2007,591,81582.64,17.14,29712,South America
Argentina,Sweet potatoes,2007,591,81582.64,16.71,141667,South America
Argentina,Sweet potatoes,2007,591,81582.64,17.14,141667,South America
Argentina,Wheat,2007,591,81582.64,16.71,26234,South America
Argentina,Wheat,2007,591,81582.64,17.14,26234,South America
Argentina,Cassava,2008,591,87149.01,17.71,100000,South America
Argentina,Cassava,2008,591,87149.01,18.39,100000,South America
Argentina,Maize,2008,591,87149.01,17.71,64525,South America
Argentina,Maize,2008,591,87149.01,18.39,64525,South America
Argentina,Potatoes,2008,591,87149.01,17.71,279412,South America
Argentina,Potatoes,2008,591,87149.01,18.39,279412,South America
Argentina,"Rice, paddy",2008,591,87149.01,17.71,68278,South America
Argentina,"Rice, paddy",2008,591,87149.01,18.39,68278,South America
Argentina,Sorghum,2008,591,87149.01,17.71,47474,South America
Argentina,Sorghum,2008,591,87149.01,18.39,47474,South America
Argentina,Soybeans,2008,591,87149.01,17.71,28216,South America
Argentina,Soybeans,2008,591,87149.01,18.39,28216,South America
Argentina,Sweet potatoes,2008,591,87149.01,17.71,145105,South America
Argentina,Sweet potatoes,2008,591,87149.01,18.39,145105,South America
Argentina,Wheat,2008,591,87149.01,17.71,28271,South America
Argentina,Wheat,2008,591,87149.01,18.39,28271,South America
Argentina,Cassava,2009,591,61586.56,18.16,101695,South America
Argentina,Cassava,2009,591,61586.56,18.09,101695,South America
Argentina,Maize,2009,591,61586.56,18.16,55760,South America
Argentina,Maize,2009,591,61586.56,18.09,55760,South America
Argentina,Potatoes,2009,591,61586.56,18.16,284439,South America
Argentina,Potatoes,2009,591,61586.56,18.09,284439,South America
Argentina,"Rice, paddy",2009,591,61586.56,18.16,68842,South America
Argentina,"Rice, paddy",2009,591,61586.56,18.09,68842,South America
Argentina,Sorghum,2009,591,61586.56,18.16,38752,South America
Argentina,Sorghum,2009,591,61586.56,18.09,38752,South America
Argentina,Soybeans,2009,591,61586.56,18.16,18480,South America
Argentina,Soybeans,2009,591,61586.56,18.09,18480,South America
Argentina,Sweet potatoes,2009,591,61586.56,18.16,151208,South America
Argentina,Sweet potatoes,2009,591,61586.56,18.09,151208,South America
Argentina,Wheat,2009,591,61586.56,18.16,19628,South America
Argentina,Wheat,2009,591,61586.56,18.09,19628,South America
Argentina,Cassava,2010,591,105915.04,17.33,101000,South America
Argentina,Cassava,2010,591,105915.04,17.84,101000,South America
Argentina,Maize,2010,591,105915.04,17.33,78040,South America
Argentina,Maize,2010,591,105915.04,17.84,78040,South America
Argentina,Potatoes,2010,591,105915.04,17.33,289849,South America
Argentina,Potatoes,2010,591,105915.04,17.84,289849,South America
Argentina,"Rice, paddy",2010,591,105915.04,17.33,57646,South America
Argentina,"Rice, paddy",2010,591,105915.04,17.84,57646,South America
Argentina,Sorghum,2010,591,105915.04,17.33,48163,South America
Argentina,Sorghum,2010,591,105915.04,17.84,48163,South America
Argentina,Soybeans,2010,591,105915.04,17.33,29053,South America
Argentina,Soybeans,2010,591,105915.04,17.84,29053,South America
Argentina,Sweet potatoes,2010,591,105915.04,17.33,149382,South America
Argentina,Sweet potatoes,2010,591,105915.04,17.84,149382,South America
Argentina,Wheat,2010,591,105915.04,17.33,27113,South America
Argentina,Wheat,2010,591,105915.04,17.84,27113,South America
Argentina,Cassava,2011,591,100424.62,17.58,100000,South America
Argentina,Cassava,2011,591,100424.62,17.93,100000,South America
Argentina,Maize,2011,591,100424.62,17.58,63503,South America
Argentina,Maize,2011,591,100424.62,17.93,63503,South America
Argentina,Potatoes,2011,591,100424.62,17.58,286657,South America
Argentina,Potatoes,2011,591,100424.62,17.93,286657,South America
Argentina,"Rice, paddy",2011,591,100424.62,17.58,67901,South America
Argentina,"Rice, paddy",2011,591,100424.62,17.93,67901,South America
Argentina,Sorghum,2011,591,100424.62,17.58,44029,South America
Argentina,Sorghum,2011,591,100424.62,17.93,44029,South America
Argentina,Soybeans,2011,591,100424.62,17.58,26053,South America
Argentina,Soybeans,2011,591,100424.62,17.93,26053,South America
Argentina,Sweet potatoes,2011,591,100424.62,17.58,148754,South America
Argentina,Sweet potatoes,2011,591,100424.62,17.93,148754,South America
Argentina,Wheat,2011,591,100424.62,17.58,35063,South America
Argentina,Wheat,2011,591,100424.62,17.93,35063,South America
Argentina,Cassava,2012,591,136185.08,18.18,100000,South America
Argentina,Cassava,2012,591,136185.08,18.43,100000,South America
Argentina,Maize,2012,591,136185.08,18.18,57346,South America
Argentina,Maize,2012,591,136185.08,18.43,57346,South America
Argentina,Potatoes,2012,591,136185.08,18.18,287821,South America
Argentina,Potatoes,2012,591,136185.08,18.43,287821,South America
Argentina,"Rice, paddy",2012,591,136185.08,18.18,66617,South America
Argentina,"Rice, paddy",2012,591,136185.08,18.43,66617,South America
Argentina,Sorghum,2012,591,136185.08,18.18,46534,South America
Argentina,Sorghum,2012,591,136185.08,18.43,46534,South America
Argentina,Soybeans,2012,591,136185.08,18.18,22814,South America
Argentina,Soybeans,2012,591,136185.08,18.43,22814,South America
Argentina,Sweet potatoes,2012,591,136185.08,18.18,148126,South America
Argentina,Sweet potatoes,2012,591,136185.08,18.43,148126,South America
Argentina,Wheat,2012,591,136185.08,18.18,32199,South America
Argentina,Wheat,2012,591,136185.08,18.43,32199,South America
Argentina,Cassava,2013,591,171945.54,16.45,99459,South America
Argentina,Cassava,2013,591,171945.54,16.88,99459,South America
Argentina,Maize,2013,591,171945.54,16.45,66037,South America
Argentina,Maize,2013,591,171945.54,16.88,66037,South America
Argentina,Potatoes,2013,591,171945.54,16.45,288984,South America
Argentina,Potatoes,2013,591,171945.54,16.88,288984,South America
Argentina,"Rice, paddy",2013,591,171945.54,16.45,67187,South America
Argentina,"Rice, paddy",2013,591,171945.54,16.88,67187,South America
Argentina,Sorghum,2013,591,171945.54,16.45,40852,South America
Argentina,Sorghum,2013,591,171945.54,16.88,40852,South America
Argentina,Soybeans,2013,591,171945.54,16.45,25391,South America
Argentina,Soybeans,2013,591,171945.54,16.88,25391,South America
Argentina,Sweet potatoes,2013,591,171945.54,16.45,147498,South America
Argentina,Sweet potatoes,2013,591,171945.54,16.88,147498,South America
Argentina,Wheat,2013,591,171945.54,16.45,26581,South America
Argentina,Wheat,2013,591,171945.54,16.88,26581,South America
Armenia,Maize,1992,562,8.0,7.44,32344,Asia
Armenia,Potatoes,1992,562,8.0,7.44,111301,Asia
Armenia,Wheat,1992,562,8.0,7.44,21600,Asia
Armenia,Maize,1993,562,8.0,7.69,32261,Asia
Armenia,Potatoes,1993,562,8.0,7.69,134416,Asia
Armenia,Wheat,1993,562,8.0,7.69,22257,Asia
Armenia,Maize,1994,562,23.0,8.84,32667,Asia
Armenia,Potatoes,1994,562,23.0,8.84,131195,Asia
Armenia,Wheat,1994,562,23.0,8.84,17842,Asia
Armenia,Maize,1995,562,23.9,9.76,18261,Asia
Armenia,Potatoes,1995,562,23.9,9.76,131196,Asia
Armenia,Wheat,1995,562,23.9,9.76,25480,Asia
Armenia,Maize,1996,562,32.0,9.55,22239,Asia
Armenia,Potatoes,1996,562,32.0,9.55,129626,Asia
Armenia,Wheat,1996,562,32.0,9.55,23569,Asia
Armenia,Maize,1997,562,41.46,9.1,45548,Asia
Armenia,Potatoes,1997,562,41.46,9.1,109362,Asia
Armenia,Wheat,1997,562,41.46,9.1,17009,Asia
Armenia,Maize,1998,562,50.92,10.28,26082,Asia
Armenia,Potatoes,1998,562,50.92,10.28,134409,Asia
Armenia,Wheat,1998,562,50.92,10.28,20651,Asia
Armenia,Maize,1999,562,60.38,10.11,40303,Asia
Armenia,Potatoes,1999,562,60.38,10.11,130618,Asia
Armenia,Wheat,1999,562,60.38,10.11,19466,Asia
Armenia,Maize,2000,562,69.85,9.68,23178,Asia
Armenia,Potatoes,2000,562,69.85,9.68,87349,Asia
Armenia,Wheat,2000,562,69.85,9.68,16679,Asia
Armenia,Maize,2001,562,79.31,10.18,37913,Asia
Armenia,Potatoes,2001,562,79.31,10.18,114619,Asia
Armenia,Wheat,2001,562,79.31,10.18,22263,Asia
Armenia,Maize,2002,562,88.77,9.41,37380,Asia
Armenia,Potatoes,2002,562,88.77,9.41,122814,Asia
Armenia,Wheat,2002,562,88.77,9.41,23877,Asia
Armenia,Maize,2004,562,204.77,9.55,61791,Asia
Armenia,Potatoes,2004,562,204.77,9.55,161509,Asia
Armenia,Wheat,2004,562,204.77,9.55,23416,Asia
Armenia,Maize,2005,562,220.51,9.58,44692,Asia
Armenia,Potatoes,2005,562,220.51,9.58,164459,Asia
Armenia,Wheat,2005,562,220.51,9.58,20252,Asia
Armenia,Maize,2006,562,227.55,9.89,33271,Asia
Armenia,Potatoes,2006,562,227.55,9.89,163418,Asia
Armenia,Wheat,2006,562,227.55,9.89,14627,Asia
Armenia,Maize,2007,562,241.71,9.44,53262,Asia
Armenia,Potatoes,2007,562,241.71,9.44,184719,Asia
Armenia,Wheat,2007,562,241.71,9.44,25837,Asia
Armenia,Maize,2008,562,218.2,9.51,53424,Asia
Armenia,Potatoes,2008,562,218.2,9.51,189096,Asia
Armenia,Wheat,2008,562,218.2,9.51,24322,Asia
Armenia,Maize,2009,562,198.36,9.67,57763,Asia
Armenia,Potatoes,2009,562,198.36,9.67,185496,Asia
Armenia,Wheat,2009,562,198.36,9.67,22374,Asia
