bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,price
3,2.25,1450,7562,2.0,0,0,3,1450,0,1994,0,297000.0
4,2.5,3230,7331,2.0,0,0,3,3230,0,2004,0,730000.0
3,1.75,1640,13500,1.0,0,0,3,1110,530,1940,0,450000.0
3,3.0,1590,7750,1.0,0,0,3,1060,530,1997,0,275000.0
4,2.0,2020,2849,2.0,0,0,3,2020,0,1960,0,595000.0
3,1.5,1300,3348,1.5,0,0,3,1300,0,1904,2014,435000.0
2,1.5,1380,209959,1.0,0,0,1,1380,0,1954,0,270000.0
3,3.0,4040,14338,2.0,0,0,3,3030,1010,1986,0,950000.0
4,2.25,2130,5337,2.0,0,0,3,2130,0,2001,0,389000.0
4,2.25,2550,7800,1.0,0,0,3,1580,970,1968,0,560000.0
5,3.5,4800,14984,2.0,0,2,3,3480,1320,1998,0,1350000.0
4,2.25,2510,11585,2.0,0,0,4,2510,0,1969,0,799000.0
3,2.0,1410,9600,1.0,0,0,4,1410,0,1983,0,365500.0
3,2.0,1650,7352,1.0,0,0,3,1160,490,1979,0,252350.0
4,2.5,2120,13780,2.0,0,0,3,2120,0,1993,0,403950.0
4,1.5,2040,10726,1.0,0,0,3,1380,660,1954,0,385000.0
4,1.0,1550,7620,1.5,0,0,3,1550,0,1957,0,345000.0
3,2.75,1980,3128,2.0,0,0,4,1980,0,1979,0,490000.0
3,2.5,1600,26977,2.0,0,0,3,1600,0,2005,0,330000.0
4,2.75,3300,12090,2.0,0,0,3,3300,0,1953,0,927000.0
4,2.5,3840,16619,2.0,0,1,4,3840,0,1983,0,1118000.0
2,1.0,1220,10000,1.0,0,0,5,1220,0,1950,0,330000.0
5,2.25,2720,8800,1.0,0,0,4,1500,1220,1958,0,530000.0
4,2.0,1940,25600,1.0,0,0,1,1940,0,1962,0,365000.0
3,2.5,2160,3000,1.5,0,0,3,1260,900,1909,2011,378750.0
4,1.75,1530,8750,1.5,0,0,4,1530,0,1968,0,269900.0
3,3.5,1710,2096,2.0,0,0,3,1290,420,2008,0,557000.0
4,1.75,3730,16980,1.0,0,0,4,2150,1580,1974,0,360000.0
2,1.0,940,5000,1.0,0,0,4,940,0,1937,0,352000.0
3,2.5,1750,22357,2.0,0,0,3,1750,0,1994,0,437000.0
4,2.5,1820,6753,2.0,0,0,3,1820,0,1994,0,322500.0
3,3.25,1510,2000,2.0,0,0,3,1330,180,2001,0,650000.0
3,2.0,1290,1213,3.0,0,0,3,1290,0,2001,0,450000.0
3,2.0,1570,5250,1.0,0,0,3,1570,0,1998,0,278500.0
4,2.5,1930,6957,2.0,0,0,3,1930,0,1995,0,364950.0
4,3.5,2840,40139,1.0,0,4,4,2840,0,1986,0,840000.0
3,2.5,1550,8134,2.0,0,0,3,1550,0,1991,0,268000.0
2,1.0,833,143947,1.0,0,0,3,833,0,2006,0,517534.0
3,2.5,2990,32239,2.0,0,0,4,2990,0,1978,0,632925.0
3,2.5,2000,7251,2.0,0,0,3,2000,0,1995,0,577500.0
4,1.5,2390,7480,1.5,0,2,3,2390,0,1920,0,339000.0
3,1.75,2910,37461,1.0,0,0,4,1530,1380,1967,0,570000.0
4,1.75,2085,174240,1.0,0,0,3,1610,475,1964,0,563500.0
4,2.25,2200,9351,1.0,0,0,5,1290,910,1962,0,423000.0
3,2.25,1860,5028,2.0,0,0,3,1860,0,2012,0,355000.0
5,4.25,6070,171626,2.0,0,0,3,6070,0,1999,0,1550000.0
2,1.0,950,3960,1.0,0,0,3,950,0,1941,0,482000.0
3,1.75,1600,9135,1.0,0,0,5,1600,0,1955,0,625000.0
3,2.5,2250,11632,2.0,0,0,3,2250,0,1988,0,538000.0
3,2.5,2280,10255,2.0,0,0,4,2280,0,1985,0,380000.0
2,1.0,940,5120,1.0,0,0,3,940,0,1909,0,375000.0
3,2.5,1530,8500,1.0,0,0,5,1030,500,1996,0,245000.0
5,1.75,2190,27260,1.0,0,0,4,2190,0,1947,1974,310000.0
3,2.0,2350,15021,1.0,0,0,4,1770,580,1976,0,1300000.0
4,2.0,1440,7680,1.0,0,0,3,1200,240,1971,0,397000.0
3,2.5,2200,4052,2.0,0,0,3,2200,0,2005,0,365000.0
4,3.0,2290,8250,2.0,0,0,3,2290,0,1990,0,328500.0
4,3.0,4040,19700,2.0,0,0,3,4040,0,1987,0,988000.0
4,2.5,2610,3277,1.5,0,0,5,1920,690,1922,0,1000000.0
3,2.5,1490,2138,2.0,0,0,3,1490,0,2005,0,237000.0
4,2.5,2450,5280,2.0,0,0,3,2450,0,2003,0,525000.0
4,2.5,1710,9627,1.0,0,0,3,1440,270,1976,2014,749000.0
5,2.5,4870,11800,2.0,0,0,3,3470,1400,1983,0,722500.0
3,2.5,3130,8750,2.0,0,0,3,3130,0,1991,0,843000.0
2,2.0,1270,1372,3.0,0,0,3,1270,0,2000,0,438000.0
3,1.75,2120,10875,1.0,0,2,3,1540,580,1977,0,578000.0
3,1.5,1670,8230,1.0,0,0,5,1670,0,1954,0,227950.0
3,2.25,2070,11576,2.0,0,0,3,2070,0,1974,0,196000.0
2,1.0,1420,5332,1.0,0,0,3,1070,350,1953,0,641000.0
3,1.5,1250,219978,1.0,0,0,4,1250,0,1980,0,350000.0
3,1.0,940,7980,1.0,0,0,4,940,0,1960,0,205000.0
3,1.75,1920,9102,1.0,0,0,3,1920,0,1968,0,400000.0
3,2.5,3545,9816,1.0,0,0,3,2610,935,2005,0,1030000.0
3,2.0,1260,5460,1.0,0,0,3,1260,0,1972,0,505000.0
5,2.5,2340,7200,1.0,0,0,3,1300,1040,1975,0,475000.0
3,2.25,2590,9263,1.0,0,0,5,1440,1150,1977,0,520000.0
3,4.5,3970,24920,2.0,0,2,3,3260,710,1977,1999,1450000.0
3,1.75,1220,9732,1.0,0,0,3,1220,0,1965,0,333500.0
3,1.0,1400,10403,1.0,0,0,4,1400,0,1976,0,232000.0
3,2.75,2360,16117,1.0,0,0,4,1710,650,1983,0,691100.0
3,1.75,1870,9897,1.0,0,0,4,1870,0,1960,0,811000.0
3,2.5,2830,5802,2.0,0,0,3,2830,0,2001,0,551000.0
3,2.5,2260,3640,2.0,0,0,3,2260,0,1994,0,496500.0
3,3.0,1970,20978,2.0,1,3,4,1770,200,1980,0,705000.0
4,2.5,3140,9225,1.0,0,2,5,1770,1370,1966,0,578000.0
3,1.75,1240,8659,1.0,0,0,5,1240,0,1986,0,255000.0
4,3.5,3450,7832,2.0,0,0,3,3450,0,2007,0,1050000.0
3,2.25,2570,8491,2.0,0,0,4,2570,0,1989,0,348000.0
3,2.0,1510,3413,2.0,0,0,3,1510,0,1985,0,230000.0
4,2.25,2390,11250,2.0,0,0,3,2390,0,1988,0,359500.0
3,1.0,980,7000,1.0,0,0,3,980,0,1953,0,330000.0
1,0.75,430,5050,1.0,0,0,2,430,0,1912,0,80000.0
3,1.75,1480,6360,1.0,0,0,3,1480,0,1954,0,465000.0
4,2.5,1850,7324,2.0,0,0,3,1850,0,1997,0,325000.0
3,2.0,2270,28025,1.0,0,0,4,1920,350,1947,0,340500.0
3,2.5,1810,5192,2.0,0,0,3,1810,0,1993,0,342500.0
2,2.0,1610,17600,2.0,0,0,3,1610,0,1930,1983,290900.0
3,4.25,3840,6161,2.0,0,0,3,3840,0,2000,0,868700.0
4,2.75,4110,8400,2.0,0,1,3,3130,980,1928,2013,1199000.0
4,3.25,4190,10259,2.0,0,0,3,3150,1040,2000,0,1150000.0
4,2.75,3390,6298,2.0,0,0,3,3390,0,2011,0,859900.0
4,2.25,1890,3006,2.0,0,0,3,1890,0,2003,0,520000.0
3,2.5,1610,2527,2.0,0,2,3,1080,530,2005,0,460000.0
3,1.5,1050,4590,1.0,0,0,3,850,200,1949,0,438924.0
2,1.0,630,6550,1.0,0,0,3,630,0,1918,0,315000.0
4,2.75,2910,10650,1.0,0,2,3,1780,1130,1975,0,590000.0
4,1.75,1700,8640,1.0,0,0,3,850,850,1955,0,378500.0
3,2.5,1950,8130,2.0,0,0,4,1950,0,1990,0,328500.0
3,3.0,2990,9773,2.0,0,0,4,2990,0,1973,0,849950.0
3,1.5,1350,6000,1.0,0,2,3,900,450,1950,0,525000.0
4,3.25,4860,181319,2.5,0,0,3,4860,0,1993,0,1385000.0
4,2.5,2160,7725,1.0,0,0,4,1460,700,1978,0,295000.0
6,3.5,4860,11793,2.0,0,0,3,3860,1000,1998,0,1067000.0
2,2.0,890,5000,1.0,0,0,3,890,0,1917,0,207950.0
4,2.75,2810,7302,2.0,0,0,3,2810,0,2002,0,699900.0
5,2.5,3400,9500,2.0,0,1,4,3400,0,1977,0,1280000.0
4,1.5,1580,7350,1.0,0,0,4,960,620,1963,0,452000.0
3,2.0,1680,5036,1.0,0,1,4,1680,0,1987,0,370000.0
3,1.75,1300,11230,1.0,0,0,5,1300,0,1968,0,232000.0
5,2.5,2820,14062,2.0,0,0,4,2380,440,1960,0,669950.0
3,2.0,1510,6710,1.0,0,0,3,1070,440,1972,0,397500.0
2,2.5,1230,1391,2.0,0,0,3,870,360,2004,0,490000.0
4,2.0,2110,4140,2.0,0,0,3,1710,400,1925,2003,725000.0
3,2.75,3080,19635,1.0,0,2,4,1610,1470,1958,0,299000.0
2,1.5,1490,5750,1.5,0,0,4,1190,300,1900,0,625000.0
3,2.5,2120,4500,2.0,0,0,3,2120,0,2000,0,437500.0
4,2.5,3180,5438,2.0,0,0,3,3180,0,2003,0,650000.0
2,1.0,1490,3825,1.0,0,0,3,860,630,1929,0,475000.0
3,2.0,1930,11947,1.0,0,0,4,1930,0,1966,0,342000.0
4,2.5,2770,7800,2.0,0,0,3,2770,0,1999,0,1197350.0
3,1.5,1670,11610,1.0,0,0,4,1670,0,1963,0,280000.0
2,1.75,1330,7200,1.0,0,0,3,1330,0,1993,0,240000.0
3,1.0,1210,3328,1.5,0,0,4,1210,0,1924,0,529000.0
3,1.0,1190,5100,1.0,0,0,4,1030,160,1941,0,442000.0
2,1.0,1540,6872,1.0,0,0,4,820,720,1946,0,615000.0
4,3.75,4030,10800,2.0,0,0,3,4030,0,2006,0,1485000.0
4,1.75,2430,7559,1.0,0,0,4,1580,850,1981,0,585000.0
4,2.5,2600,7787,2.0,0,0,3,2600,0,2005,0,480000.0
5,3.5,4410,57063,2.0,0,0,4,4410,0,1990,0,1095000.0
4,1.0,1330,8184,1.5,0,0,3,1330,0,1949,0,290000.0
3,1.75,1900,5000,1.0,0,0,5,950,950,1951,0,615000.0
2,1.0,1100,7680,1.0,0,0,4,1100,0,1950,0,300000.0
3,1.0,1980,39150,1.5,0,0,3,1580,400,1932,0,308000.0
3,2.5,2400,7745,2.0,0,0,3,2400,0,2001,0,750000.0
4,2.25,4760,8036,2.5,0,0,5,3390,1370,1916,0,2250000.0
4,3.25,3180,194278,2.0,0,0,3,3180,0,2005,0,890000.0
3,1.0,1190,7560,1.0,0,0,5,1190,0,1958,0,288000.0
2,1.0,630,6000,1.0,0,0,3,630,0,1943,2005,190000.0
5,3.0,2530,5105,1.0,0,0,3,1520,1010,2005,0,515000.0
4,1.5,1690,11054,1.0,0,0,4,1690,0,1930,0,235000.0
2,1.0,940,5000,1.0,0,0,3,940,0,1951,0,275000.0
2,2.0,1240,9119,1.0,0,0,4,1240,0,1952,0,727500.0
4,2.5,3040,6587,2.0,0,0,3,3040,0,2003,0,650000.0
6,5.0,6050,230652,2.0,0,3,3,6050,0,2001,0,1600000.0
4,1.0,1590,7085,1.5,0,0,3,1590,0,1944,0,365000.0
3,1.75,2500,36947,1.0,0,0,3,2500,0,1984,0,662000.0
3,2.5,1780,7848,1.0,0,0,3,1320,460,1978,0,270500.0
2,1.5,1360,1898,2.0,0,0,3,1360,0,1978,0,200000.0
4,3.25,4740,76230,2.0,0,0,3,4740,0,1987,0,970000.0
3,1.5,1010,9600,1.0,0,0,4,1010,0,1962,0,160000.0
3,1.0,1040,7405,1.0,0,0,4,1040,0,1971,0,204000.0
3,2.25,1610,6655,2.0,0,0,4,1610,0,1985,0,358000.0
4,1.75,1570,8268,1.0,0,0,3,1570,0,1979,0,452000.0
2,2.0,1510,4000,1.0,0,0,4,1010,500,1900,0,595000.0
3,2.0,1360,6082,1.0,0,0,3,1360,0,1994,0,249000.0
4,2.5,1970,5106,2.0,0,0,3,1970,0,1999,0,346900.0
3,2.5,5403,24069,2.0,1,4,4,5403,0,1976,0,2125000.0
4,2.5,1560,4350,2.0,0,0,3,1560,0,2003,0,280000.0
4,1.75,2320,12000,1.0,0,0,4,2270,50,1973,0,318888.0
3,2.25,2120,40518,1.0,0,0,3,2120,0,1967,0,530000.0
3,2.25,2120,18500,2.0,0,0,4,2120,0,1983,0,375000.0
4,2.5,3350,29242,2.0,0,0,3,3350,0,1988,0,910000.0
4,2.5,2380,9614,2.0,0,0,4,2380,0,1991,0,782000.0
2,2.0,1070,649,2.0,0,0,3,720,350,2008,0,259950.0
4,2.75,2300,18360,1.0,0,0,4,1560,740,1979,0,315000.0
2,1.0,1320,8865,1.0,0,0,4,1320,0,1943,0,215000.0
3,1.75,2180,10221,1.0,0,2,4,1140,1040,1946,0,705000.0
3,3.0,4380,6320,2.0,0,3,5,3580,800,1952,0,1450000.0
3,1.75,1790,9813,2.0,0,0,3,1790,0,1949,0,451000.0
2,1.0,750,8125,1.0,0,0,4,750,0,1943,0,261000.0
3,1.5,1300,8280,1.0,0,0,5,1300,0,1956,0,396000.0
4,2.5,2990,29170,2.0,0,3,3,2990,0,1999,0,725000.0
7,3.5,4640,15235,2.0,0,1,3,2860,1780,1965,2003,1950000.0
4,1.0,1400,7242,1.5,0,0,3,1400,0,1959,0,238000.0
6,1.75,2750,9563,2.0,0,0,4,2750,0,1973,0,750000.0
4,2.5,2050,10271,2.0,0,0,3,2050,0,1998,0,331500.0
4,3.0,2230,108900,1.0,0,0,3,1410,820,1978,0,460000.0
4,2.25,2340,217014,1.0,0,0,4,2340,0,1982,0,404950.0
3,2.5,2870,5163,2.0,0,0,3,2870,0,2014,0,880000.0
4,2.5,4120,22370,2.0,0,0,3,4120,0,1997,0,863000.0
3,1.75,2080,9162,1.0,0,0,3,1370,710,1960,0,638700.0
3,2.5,1840,5680,2.0,0,0,3,1840,0,2008,0,435000.0
3,1.0,1180,5350,1.5,0,0,4,1180,0,1959,0,260000.0
5,2.75,2160,4000,1.5,0,0,5,1530,630,1927,0,671500.0
3,1.0,1180,3400,1.5,0,0,3,1180,0,1907,0,610000.0
2,0.75,1160,15029,1.0,0,0,4,870,290,1937,0,405000.0
4,2.5,1830,5612,2.0,0,0,3,1830,0,2003,0,338900.0
4,4.0,3200,7708,2.0,0,0,3,3200,0,2004,0,720000.0
5,3.0,2560,5445,1.5,0,0,4,1760,800,1927,0,442000.0
5,2.75,2550,5040,1.5,0,0,5,2550,0,1902,0,650000.0
3,1.75,1330,9917,1.0,0,0,3,1040,290,1981,0,263500.0
2,1.0,1220,75794,1.0,0,0,4,1220,0,1963,0,300000.0
3,2.5,1805,3402,2.0,0,0,3,1805,0,2009,0,266000.0
4,4.0,6050,84942,2.5,0,2,3,4150,1900,2009,0,930000.0
4,2.5,2320,5493,2.0,0,0,3,2320,0,2004,0,530000.0
3,1.0,1384,8960,1.0,0,0,4,1384,0,1965,0,180000.0
3,2.5,2720,6439,2.0,0,0,3,2720,0,2005,0,619000.0
3,1.5,1820,10608,1.0,0,0,4,1820,0,1962,0,264000.0
2,2.25,2130,4920,1.5,0,4,4,1530,600,1941,0,730000.0
4,2.25,2060,10070,2.0,0,0,3,2060,0,1975,0,439000.0
4,1.75,1420,7500,1.0,0,0,4,1080,340,1981,0,268500.0
3,1.75,1510,15744,1.0,0,0,3,1510,0,1985,0,330000.0
3,2.5,2160,4000,1.5,0,0,3,1960,200,1903,2013,640000.0
3,2.5,3180,12600,2.0,0,0,4,3180,0,1978,0,900000.0
3,2.25,2110,13300,2.0,0,0,4,2110,0,1985,0,370000.0
3,2.0,2060,2900,1.5,0,0,5,1330,730,1931,0,685000.0
3,1.5,1830,217800,1.0,0,0,3,1010,820,1981,0,505000.0
3,1.75,1820,32666,1.0,0,0,4,1820,0,1966,0,265000.0
3,2.5,1610,2937,2.0,0,0,3,1610,0,2006,0,290000.0
4,2.5,1780,3600,2.0,0,0,3,1780,0,2006,0,296000.0
4,2.5,1840,9611,2.0,0,0,3,1840,0,1996,0,360000.0
3,1.75,1460,10584,1.0,0,0,3,990,470,1997,0,240500.0
2,2.5,1400,2958,2.0,0,0,3,1400,0,2007,0,372500.0
3,2.5,3370,14402,2.0,0,2,3,3370,0,2004,0,595000.0
4,3.0,3590,8249,2.0,0,0,3,3590,0,1997,0,515000.0
4,2.25,3200,15367,2.0,0,0,4,3200,0,1962,0,1220000.0
2,1.75,1670,6460,1.0,0,0,3,1670,0,2004,0,507000.0
4,2.0,2420,31465,1.0,0,0,3,2420,0,1984,0,399950.0
3,1.75,1430,10816,2.0,0,0,3,1430,0,1994,0,185000.0
3,1.75,1440,7070,1.0,0,0,3,1440,0,1980,0,460000.0
3,2.25,1450,4789,2.0,0,0,3,1450,0,1985,0,435500.0
4,2.75,3550,13938,1.0,0,0,5,2100,1450,1966,0,469000.0
2,3.0,1270,1175,2.0,0,0,3,1110,160,2000,0,531000.0
2,1.0,940,6804,1.0,0,0,3,940,0,1949,0,443500.0
3,2.0,1670,6824,1.0,0,0,3,1300,370,1990,0,223000.0
4,3.5,3100,15842,2.0,0,0,3,2400,700,1996,0,590000.0
2,2.5,1100,1760,3.0,0,0,3,1100,0,1997,0,340000.0
3,2.0,1870,3388,1.0,0,0,4,1230,640,1925,0,650000.0
3,2.5,1930,5080,2.0,0,0,4,1930,0,1990,0,533600.0
3,2.75,2540,4694,2.0,0,0,3,2540,0,2005,0,695000.0
3,1.75,1280,7524,1.5,0,0,4,1280,0,1988,0,242000.0
3,2.25,1820,8814,1.0,0,0,3,1280,540,1967,0,425000.0
3,2.25,1490,9414,2.0,0,0,3,1490,0,1981,0,525000.0
3,2.5,1880,5502,2.0,0,0,3,1880,0,1988,0,485000.0
3,1.0,1250,9775,1.0,0,0,3,1250,0,1971,0,175000.0
3,2.0,1440,7210,1.0,0,0,3,1440,0,1983,0,210000.0
3,2.5,1920,7415,2.0,0,0,3,1920,0,1989,0,260000.0
3,2.5,2060,5750,1.0,0,0,3,1330,730,1976,0,577000.0
3,1.5,1210,10588,1.0,0,0,4,1210,0,1958,0,200000.0
2,1.75,1760,5000,1.0,0,0,4,940,820,1927,0,605000.0
3,1.0,990,6750,1.0,0,0,4,990,0,1947,0,325000.0
3,1.0,960,6400,1.0,0,0,4,820,140,1944,0,289500.0
3,2.5,1660,1458,3.0,0,0,3,1660,0,2014,0,559950.0
3,1.75,1900,9375,1.0,0,1,4,1330,570,1941,0,1042500.0
3,2.25,1270,2790,1.0,0,0,3,990,280,1970,0,543500.0
4,2.25,3250,34293,2.0,0,0,4,3250,0,1983,0,480000.0
3,1.0,960,9633,1.0,0,0,5,960,0,1982,0,218000.0
2,1.75,1330,6000,1.0,0,0,4,960,370,1914,1945,565000.0
3,1.75,2080,7700,1.0,0,0,5,1600,480,1968,0,426700.0
3,2.5,2690,11575,1.0,0,3,3,2130,560,1957,0,650000.0
2,1.0,890,3060,1.0,0,0,3,770,120,1910,0,542000.0
3,1.75,1070,8000,1.0,0,0,3,1070,0,1977,0,415000.0
3,1.0,1200,8316,1.0,0,0,4,1200,0,1953,0,214000.0
3,1.5,1360,8910,2.0,0,0,5,1360,0,1949,0,245000.0
3,2.0,2050,13303,1.0,0,0,3,2050,0,1993,0,314500.0
3,1.5,3000,5750,2.0,0,0,5,2000,1000,1924,0,1120000.0
2,2.0,1300,3850,1.0,0,0,3,800,500,1963,0,378000.0
4,2.5,2250,9091,1.0,0,0,3,1340,910,1982,0,305000.0
5,2.75,3740,6750,1.0,0,0,4,1980,1760,1978,0,595000.0
3,2.5,1660,1091,3.0,0,1,3,1530,130,2015,0,729500.0
3,2.5,2360,6699,2.0,0,0,3,2360,0,2003,0,430000.0
3,1.75,1760,6500,1.0,0,0,3,1150,610,1987,0,240000.0
3,1.75,1680,6200,1.5,0,0,3,1680,0,1916,0,545000.0
3,1.75,1320,2500,1.0,0,0,3,870,450,1918,0,530000.0
1,1.0,870,26326,1.0,0,0,3,870,0,1939,0,157000.0
4,1.0,1260,7645,1.5,0,0,3,1260,0,1925,0,425000.0
3,1.0,1000,6020,1.0,0,0,3,1000,0,1944,0,220000.0
4,1.75,2020,36400,1.0,0,0,4,1550,470,1976,0,521000.0
3,1.0,1920,6862,1.0,0,2,3,1120,800,1952,0,325000.0
3,2.0,2150,5400,1.5,0,0,4,1380,770,1911,0,597500.0
3,2.5,1470,3976,2.0,0,0,3,1470,0,1999,0,337000.0
3,2.5,3180,10492,2.0,0,2,3,3180,0,1991,0,1000000.0
3,2.5,3930,55867,1.0,1,4,4,2330,1600,1957,0,3070000.0
3,1.0,990,6000,1.0,0,0,3,990,0,1943,0,495000.0
4,3.5,2770,3330,2.0,0,0,3,1970,800,2001,0,748000.0
3,1.5,1250,8710,1.0,0,0,4,1250,0,1953,0,888000.0
3,1.75,1140,22267,1.0,0,0,3,1140,0,1986,0,269900.0
4,2.5,2250,14440,1.0,0,0,3,1550,700,1967,0,496500.0
3,2.5,1640,5097,2.0,0,0,3,1640,0,1969,0,475000.0
3,1.5,1255,1374,3.0,0,0,3,1255,0,2004,0,312000.0
3,1.0,1290,12231,1.0,0,0,3,1290,0,1976,0,323000.0
3,1.75,1300,9079,1.0,0,0,3,1300,0,1986,0,331000.0
3,1.5,1220,1086,3.0,0,0,3,1220,0,2007,0,306000.0
4,2.5,2630,4000,3.0,0,0,3,2630,0,2002,0,655000.0
3,1.5,1950,15954,1.0,0,0,4,1950,0,1959,0,290000.0
4,3.25,3160,5000,2.0,0,0,5,2360,800,1965,0,1250000.0
3,1.75,1550,4708,1.0,0,0,4,860,690,1949,0,460000.0
4,2.5,1700,6380,1.0,0,0,4,850,850,1940,0,435000.0
4,2.75,2510,11880,1.0,0,0,5,1630,880,1978,0,664000.0
4,1.75,1800,4180,2.0,0,3,4,1800,0,1921,0,865000.0
3,1.75,1800,18000,1.0,0,0,3,1200,600,1968,0,385000.0
3,2.25,1870,9315,1.0,0,0,3,1350,520,1975,0,497000.0
2,1.0,1010,3000,1.0,0,0,4,1010,0,1925,0,280000.0
2,1.5,1120,17487,1.0,0,0,3,1120,0,1924,0,188000.0
3,1.0,2090,4755,1.0,0,2,3,1200,890,1969,0,478500.0
4,3.5,4370,18361,2.0,0,0,3,4370,0,2001,0,1145000.0
3,2.0,1440,7187,1.0,0,0,4,970,470,1981,0,222000.0
4,3.0,2580,209523,2.0,0,0,3,2580,0,1984,0,799000.0
4,2.5,3190,7399,2.0,0,0,3,3190,0,2006,0,609900.0
4,3.5,2380,5809,2.0,0,0,4,1750,630,1995,0,413000.0
4,1.0,1420,4875,1.5,0,0,3,1420,0,1930,0,400000.0
5,2.75,2990,6768,2.0,0,0,3,2990,0,2014,0,802541.0
3,2.5,2680,7757,2.0,0,0,3,2680,0,1990,0,320000.0
4,2.5,2730,7649,2.0,0,0,3,2730,0,2006,0,507000.0
3,1.0,1220,8329,1.0,0,0,3,1220,0,1946,0,387500.0
3,1.0,1500,12616,1.0,0,0,3,1500,0,1967,0,396000.0
3,1.75,1830,11788,1.0,0,1,3,1430,400,1958,0,373000.0
5,2.5,4570,19252,2.0,0,0,5,4570,0,1965,0,1484900.0
4,2.25,2470,7698,2.0,0,0,3,2470,0,1983,0,359900.0
2,1.0,800,4342,1.0,0,0,3,670,130,1927,0,410000.0
4,2.5,2900,23488,2.0,0,0,3,2900,0,1992,0,690000.0
3,2.0,1410,5760,1.0,0,0,3,1410,0,1985,0,245000.0
5,2.5,2830,25958,1.0,0,1,5,1610,1220,1979,0,700000.0
4,1.75,1680,9966,1.0,0,0,3,1100,580,1977,0,268000.0
3,1.75,1760,26055,1.0,0,0,3,920,840,1979,0,225000.0
4,2.25,2240,11034,2.0,0,0,3,2240,0,1976,0,980000.0
2,1.0,1380,5000,1.5,0,2,3,1380,0,1905,0,795000.0
2,1.0,820,5100,1.0,0,0,3,820,0,1953,0,195000.0
4,2.0,2180,10575,1.0,0,0,2,1730,450,1950,0,480000.0
4,2.0,1400,3600,1.0,0,0,3,1100,300,1900,0,485000.0
2,1.0,880,9000,1.0,0,0,3,880,0,1928,0,130000.0
2,1.0,1060,5703,1.0,0,2,4,1060,0,1946,0,325000.0
3,1.75,1530,7245,1.0,0,0,4,1530,0,1984,0,440000.0
4,1.75,2480,14782,1.0,0,3,3,1460,1020,1958,0,550000.0
3,1.75,1490,7150,1.0,0,0,5,1490,0,1967,0,310000.0
3,2.5,3660,39478,2.0,0,2,4,3260,400,1989,0,530000.0
4,2.5,2340,8548,2.0,0,0,3,2340,0,1993,0,390000.0
3,1.75,1450,12125,1.0,0,0,4,1450,0,1981,0,243000.0
4,2.5,2210,9875,2.0,0,0,3,2210,0,1990,0,639000.0
4,1.0,1130,7400,1.0,0,0,4,1130,0,1969,0,215000.0
5,1.75,1550,10500,1.0,0,0,3,1100,450,1961,0,405000.0
4,1.75,1710,7140,1.0,0,0,5,1010,700,1968,0,250000.0
3,1.5,1010,8108,1.0,0,0,5,1010,0,1954,0,405500.0
6,2.25,2660,13579,2.0,0,0,3,2660,0,1937,1990,452000.0
6,2.25,2660,13579,2.0,0,0,3,2660,0,1937,1990,730000.0
3,2.0,1300,9644,1.0,0,0,3,1300,0,1994,0,267000.0
3,2.5,1670,6186,2.0,0,0,3,1670,0,2002,0,289950.0
2,1.0,960,4080,1.0,0,0,5,960,0,1911,0,565000.0
4,3.25,4670,51836,2.0,0,0,4,4670,0,1988,0,1578000.0
3,2.5,2140,2770,2.0,0,0,3,1770,370,2007,0,636000.0
5,3.0,2520,5500,1.0,0,0,3,1550,970,2004,0,350000.0
3,1.5,1650,9380,1.0,0,0,5,1130,520,1978,0,320000.0
2,1.75,1440,5680,1.0,0,0,4,1440,0,1978,0,210000.0
2,1.0,1050,5900,1.0,0,0,3,1050,0,1950,0,245000.0
3,1.75,1470,7650,1.0,0,0,3,1130,340,1983,0,328000.0
4,2.25,4230,37769,2.0,0,0,3,4230,0,1989,0,985000.0
3,1.75,1970,7972,1.0,0,3,5,1370,600,1976,0,501000.0
3,2.25,1540,17424,2.0,0,0,3,1540,0,1992,0,315000.0
3,2.75,2090,8354,2.0,0,0,3,2090,0,2012,0,403000.0
3,2.0,2380,17950,2.0,0,0,4,2110,270,1934,0,550000.0
4,2.5,2156,3562,2.0,0,0,3,2156,0,2012,0,347500.0
4,2.25,2070,8893,2.0,0,0,4,2070,0,1986,0,365000.0
3,1.0,1910,8167,1.0,0,0,4,1270,640,1951,0,588000.0
3,1.75,1920,7400,1.0,0,0,4,1260,660,1977,0,605000.0
3,3.25,3400,5979,2.0,0,0,4,2290,1110,1937,0,1300000.0
3,2.0,1400,9177,1.0,0,0,3,1400,0,1974,0,233000.0
4,2.5,2210,17715,2.0,0,0,3,2210,0,1997,0,360000.0
2,1.75,1170,4887,1.0,0,0,3,1020,150,1929,0,459000.0
3,2.0,2100,72745,1.0,0,0,4,2100,0,1995,0,740000.0
3,1.0,1160,9750,1.0,0,0,3,1160,0,1967,0,305000.0
3,1.0,1500,4000,1.0,0,0,3,900,600,1925,0,395000.0
4,2.5,2940,6000,2.0,0,0,3,2940,0,2000,0,560000.0
4,1.75,2010,5070,1.0,0,1,4,1300,710,1963,0,650000.0
3,2.5,2170,4912,2.0,0,0,3,2170,0,2003,0,449950.0
3,1.5,1430,5200,1.0,0,3,4,1250,180,1940,0,517500.0
4,1.5,1510,6460,1.0,0,0,3,1070,440,1970,0,435000.0
